id,title,year,rating,votes,budget,gross_world_wide,gross_us_canada,opening_weekend_gross,genres,production_companies,wins,nominations,oscars
tt4977530,Viceroy's House,2017,6.7,8.7K,8500000.0,11568633.0,1105717.0,48134.0,"['Biography', 'Drama', 'History', 'Romance']","['Pathe UK', 'Reliance Entertainment', 'BBC Film']",0,0,0
tt5711148,Film Stars Don't Die in Liverpool,2017,6.7,11K,10000000.0,4047917.0,1026124.0,36048.0,"['Biography', 'Drama', 'Romance']","['Eon Productions', 'IM Global', 'Lionsgate']",0,19,3
tt6101820,Perfect Strangers,2017,6.9,16K,4000000.0,33262366.0,1014507.0,422656.0,"['Comedy', 'Drama']","['Crea SGR', 'Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA)', 'Mediaset España']",0,15,0
tt5815492,1945,2017,7.1,4.4K,1467000.0,1240738.0,1006193.0,20365.0,['Drama'],['Katapult Film'],0,5,0
tt7048622,The Insult,2017,7.6,18K,2405039.0,3666268.0,1001305.0,24957.0,"['Legal Thriller', 'Crime', 'Drama', 'Thriller']","['Ezekiel Films', 'Tessalit Productions', 'Rouge International']",0,20,1
tt5882970,Tubelight,2017,3.9,22K,1550000000.0,4650456.0,930058.0,930058.0,"['Drama', 'War']","['Kabir Khan Films', 'Salman Khan Films']",0,3,0
tt6423776,Let the Sunshine In,2017,6.0,8K,2978000.0,4192590.0,892421.0,39699.0,"['Comedy', 'Drama', 'Romance']","['Curiosa Films', 'FD Production', 'Playtime']",0,13,0
tt5273624,Journey to the West: The Demons Strike Back,2017,5.4,3.7K,63300000.0,247585244.0,880346.0,463883.0,"['Adventure', 'Comedy', 'Fantasy']","['Film Workshop', 'Star Overseas', 'Alibaba Pictures Group']",0,8,0
tt6752848,Bombshell: The Hedy Lamarr Story,2017,7.4,4.5K,1500000.0,1092941.0,820300.0,8000.0,"['Biography', 'Documentary', 'History', 'War']",['Reframed Pictures'],0,5,0
tt2331100,Walk With Me,2017,6.3,1.1K,800000.0,1606705.0,726726.0,9932.0,"['Faith & Spirituality Documentary', 'Documentary']","['Speakit Films', 'SunnyMarch']",0,0,0
tt6487050,May it Last: A Portrait of the Avett Brothers,2017,8.3,803,500000.0,725286.0,725286.0,9616.0,"['Documentary', 'Music']","['Apatow Productions', 'RadicalMedia']",0,0,0
tt5348236,The Midwife,2017,6.7,3.1K,6789000.0,7286136.0,603582.0,21341.0,['Drama'],"['Curiosa Films', 'France 3 Cinéma', 'Versus Production']",0,0,0
tt5636668,Battle of Memories,2017,6.4,1.3K,22000000.0,43892362.0,594552.0,224942.0,"['Fantasy', 'Mystery', 'Sci-Fi', 'Thriller']","['Golden Cicada Films', 'Shanghai Universaljoy Pictures', 'Wanda Pictures']",0,7,0
tt3182620,Bitter Harvest,2017,5.9,4.2K,30000000.0,904399.0,557241.0,219357.0,"['Drama', 'History', 'Romance', 'War']","[""Devil's Harvest Production"", 'Tell Me A Storey']",0,0,0
tt4494382,Condorito: The Movie,2017,5.3,980,8000000.0,8431194.0,447719.0,248456.0,"['Adventure', 'Animation', 'Comedy', 'Family', 'Sci-Fi']","['Aronnax Animation Studios', 'Pajarraco Films']",0,0,0
tt5091612,A Bag of Marbles,2017,7.3,6.7K,21400000.0,10898998.0,411318.0,14420.0,"['Biography', 'Drama', 'History', 'War']","['Quad', 'Main Journey', 'Gaumont']",0,0,0
tt5613834,A Gentleman,2017,6.3,7.6K,600000000.0,3438746.0,410055.0,191530.0,"['Action', 'Comedy']","['Fox STAR Studios', 'Prime Focus']",0,0,0
tt5226984,Tom of Finland,2017,6.8,6.6K,5000000.0,1792414.0,381610.0,13524.0,"['Biography', 'Drama']","['Helsinki-Filmi', 'Anagram', 'Fridthjof Film']",0,14,0
tt4217392,Kung Fu Yoga,2017,5.2,12K,65000000.0,257753889.0,362657.0,111979.0,"['Action', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Mystery']","['Sparkle Roll Media', 'Shanghai Taihe Pictures', 'Taihe Entertainment']",0,0,0
tt4064912,Shine,2017,4.6,253,400000.0,333388.0,333388.0,205842.0,"['Drama', 'Music']","['13 Paces', 'Sugar Studios LA', 'Varona Productions']",0,0,0
tt5304464,Happy End,2017,6.6,17K,12034009.0,2610794.0,301718.0,23091.0,"['Dark Comedy', 'Drama']","['Les Films du Losange', 'X-Filme Creative Pool', 'Wega Film']",0,8,0
tt6692354,Ittefaq,2017,7.2,15K,290000000.0,2520487.0,298032.0,298032.0,"['Mystery', 'Thriller']","['Red Chillies Entertainment', 'Dharma Productions', 'B.R. Studios']",0,0,0
tt4134826,But Deliver Us from Evil,2017,2.7,249,250000.0,285169.0,285169.0,99541.0,"['Horror', 'Thriller']","['20/20 Visions Entertainment Group', 'Backseat Conceptions', 'Casal Media']",0,0,0
tt5247704,Back to Burgundy,2017,6.8,5.8K,7870000.0,11625884.0,257610.0,15157.0,"['Comedy', 'Drama']","['Ce Qui Me Meut Motion Pictures', 'StudioCanal', 'France 2 Cinéma']",0,0,0
tt6155194,Best F(r)iends: Volume 1,2017,5.2,2.8K,1500000.0,290064.0,252410.0,131671.0,"['Comedy', 'Drama', 'Mystery', 'Thriller']",['Sestero Pictures'],0,0,0
tt5742874,Sarkar 3,2017,4.9,2.3K,550000000.0,358928.0,249588.0,164364.0,"['Crime', 'Drama']","['AB Corp Ltd.', 'Alumbra Entertainment', 'Company']",0,0,0
tt4943322,The Ottoman Lieutenant,2017,6.4,27K,40000000.0,413844.0,240978.0,149830.0,"['Drama', 'History', 'War']","['Eastern Sunrise Films', 'ES Film', 'Y Production']",0,0,0
tt5727282,Borg vs. McEnroe,2017,6.9,35K,165000000.0,3431867.0,231346.0,52625.0,"['Biography', 'Drama', 'Sport']","['SF Studios', 'Film i Väst', 'Nordisk Film']",0,14,0
tt5897636,Summer 1993,2017,7.1,8.7K,960000.0,2989015.0,185903.0,21307.0,"['Drama', 'Family']","['Avalon', 'Fundación SGAE', 'Inicia Films']",0,57,0
tt5222918,The Other Side of Hope,2017,7.2,14K,1600000.0,4282973.0,183943.0,15495.0,"['Comedy', 'Drama']","['Sputnik', 'Oy Bufo Ab', 'Zweites Deutsches Fernsehen (ZDF)']",0,24,0
tt6213362,The Guardians,2017,6.7,2.6K,8900000.0,4167608.0,177331.0,7479.0,"['Drama', 'War']","['Les Films du Worso', 'Pathé', 'France 3 Cinéma']",0,0,0
tt4823434,Tigers Are Not Afraid,2017,6.9,9.5K,26040000.0,576598.0,175559.0,30710.0,"['Supernatural Horror', 'Fantasy', 'Horror', 'Mystery']","['Filmadora Nacional', 'Filmadora', 'Peligrosa']",0,26,0
tt5078656,Champion,2017,6.3,342,500000.0,175232.0,175232.0,108591.0,"['Motorsport', 'Drama', 'Family', 'Sport']",['Brannon Pictures'],0,0,0
tt4180286,Valley of Bones,2017,4.2,569,3000000.0,168738.0,168738.0,107393.0,"['Crime', 'Thriller', 'Western']","['Bad Medicine Films', 'Unmarked Van Films', 'New Heits Entertainment']",0,0,0
tt6367558,Double Lover,2017,6.2,14K,7300000.0,5008945.0,167581.0,62995.0,"['Drama', 'Romance', 'Thriller']","['Mandarin Films', 'FOZ', 'Mars Films']",0,7,0
tt6842524,"Hare Krishna! The Mantra, the Movement and the Swami Who Started It",2017,7.8,1.6K,10000000.0,163386.0,152284.0,22310.0,['Documentary'],['Inner Voice Productions'],0,0,0
tt6304046,Thelma,2017,6.9,38K,47500000.0,1463727.0,147391.0,10841.0,"['Drama', 'Fantasy', 'Horror', 'Mystery', 'Romance', 'Sci-Fi', 'Thriller']","['Motlys', 'Memento Films International', 'Film i Väst']",0,47,0
tt1699518,The Young Karl Marx,2017,6.6,7.5K,9500000.0,4870373.0,125659.0,26097.0,"['Biography', 'Drama', 'History']","['Agat Films & Cie', 'Velvet Film', 'Velvet Film']",0,0,0
tt6135348,120 BPM,2017,7.4,17K,5383899.0,7704369.0,125189.0,8566.0,['Drama'],"['Les Films de Pierre', 'France 3 Cinéma', 'Page 114']",0,62,0
tt3702088,Daisy Winters,2017,6.5,395,2500000.0,123773.0,123773.0,85160.0,['Drama'],"['Daisy Force Pictures', 'Me Jane', 'Daisy Winters the Film Productions']",0,0,0
tt6763252,The Captain,2017,7.3,23K,5800000.0,1197218.0,109226.0,7568.0,"['Drama', 'History', 'Thriller', 'War']","['Filmgalerie 451', 'Alfama Films', 'Opus Film']",0,19,0
tt6313378,Memoir of War,2017,6.3,1.4K,6563754.0,2980982.0,103636.0,11653.0,"['Biography', 'Drama', 'War']","['Cinéfrance 1888', 'Cinéfrance Plus', 'Les Films du Poisson']",0,0,0
tt5687040,Ismael's Ghosts,2017,5.5,2.9K,5904998.0,3075562.0,102510.0,19158.0,"['Drama', 'Mystery', 'Romance', 'Thriller']","['Why Not Productions', 'France 2 Cinéma', 'Le Pacte']",0,0,0
tt6738136,Revenge,2017,6.4,56K,3000000.0,938055.0,102091.0,45924.0,"['Action', 'Drama', 'Horror', 'Thriller']","['M.E.S. Productions', 'Monkey Pack Films', 'Charades']",0,12,0
tt6817202,The King's Case Note,2017,6.4,520,8540000.0,11383493.0,90959.0,8462.0,"['Comedy', 'Mystery']",['A Film Company Ram'],0,0,0
tt4372736,Because of Grácia,2017,5.6,285,1200000.0,90878.0,90878.0,52171.0,"['Comedy', 'Drama', 'Romance']","['Check the Gate Productions', 'Film Incito', 'Five Stones Films']",0,9,0
tt6002232,Custody,2017,7.5,11K,3100000.0,3790360.0,83882.0,4947.0,"['Drama', 'Thriller']","['K.G. Productions', 'France 3 Cinéma', ""Centre national du cinéma et de l'image animée (CNC)""]",0,32,0
tt5687334,Godard Mon Amour,2017,6.6,6.1K,11110000.0,1332204.0,82264.0,10994.0,"['Biography', 'Comedy', 'Drama', 'Romance']","['Les Compagnons du Cinéma', 'La Classe Américaine', 'France 3 Cinéma']",0,0,0
tt5540188,The Nile Hilton Incident,2017,6.8,9.5K,4250000.0,3979536.0,81089.0,8183.0,"['Crime', 'Drama', 'Mystery', 'Thriller']","['Atmo Production', 'Ostlicht Filmproduktion', 'Final Cut for Real']",0,6,0
tt5540992,Shock and Awe,2017,6.4,9K,16450000.0,182415.0,77980.0,45856.0,"['Political Drama', 'Biography', 'Drama', 'History', 'Thriller', 'War']","['Acacia Filmed Entertainment', 'Castle Rock Entertainment', 'Savvy Media Holdings']",0,0,0
tt6223806,Under the Tree,2017,6.8,5.6K,250000000.0,944991.0,67596.0,13617.0,"['Dark Comedy', 'Comedy', 'Drama', 'Thriller']","['Netop Films', 'DI Factory', 'Det Danske Filminstitut']",0,12,0
tt6690310,Extraordinary Mission,2017,6.2,913,23000000.0,22757764.0,54174.0,28649.0,"['Action', 'Crime']","['CMC Pictures', 'Pop Movies']",0,3,0
tt6083388,God of War,2017,6.4,2.5K,25000000.0,9559524.0,53000.0,23912.0,"['Action', 'Adventure', 'Drama', 'History', 'War']","['Bona Film Group', 'East Wave Film Group', 'Huaxia Film Distribution']",0,3,0
tt7914416,One Cut of the Dead,2017,7.6,32K,3000000.0,27590180.0,52406.0,6360.0,"['Found Footage Horror', 'Mockumentary', 'Quirky Comedy', 'Zombie Horror', 'Comedy', 'Drama', 'Horror']","['ENBU Seminar', 'Panpokopina']",0,19,0
tt4036488,Saving Banksy,2017,6.8,1.1K,66000.0,47965.0,47965.0,1317.0,['Documentary'],['2:32 AM Projects'],0,0,0
tt2586120,Racer and the Jailbird,2017,6.3,5.9K,8000000.0,400026.0,46337.0,2513.0,"['Tragedy', 'Crime', 'Drama', 'Romance']","['Savage Film', 'Stone Angels', 'Kaap Holland Film']",0,9,0
tt4677924,Woodshock,2017,4.2,2.5K,5000000.0,43682.0,42603.0,12247.0,"['Psychological Drama', 'Drama', 'Fantasy', 'Mystery', 'Thriller']","['COTA Films', 'Live Free or Die Films', 'Waypoint Entertainment']",0,0,0
tt5157326,Western,2017,7.0,4.4K,1800000.0,155215.0,41072.0,6688.0,['Drama'],"['Komplizen Film', 'Chouchkov Brothers', 'Coop99 Filmproduktion']",0,24,0
tt6400280,Araby,2017,7.3,1.4K,500000.0,38399.0,38399.0,8668.0,['Drama'],"['Katásia Filmes', 'Vasto Mundo']",0,11,0
tt3711708,30 Years of Garbage: The Garbage Pail Kids Story,2017,6.8,261,75000.0,27739.0,27739.0,5030.0,['Documentary'],['Peel Here Productions'],0,0,0
tt3458760,The Lucky Man,2017,4.7,1.7K,1000000.0,25015.0,25015.0,4956.0,"['Action', 'Drama', 'Sci-Fi']",['Lucky Films'],0,0,0
tt6462506,The Day After,2017,6.9,2.6K,100000.0,166022.0,24746.0,3727.0,"['Drama', 'Romance']",['Jeonwonsa Film'],0,19,0
tt6444838,The Workshop,2017,6.5,2.3K,3501774.0,1000056.0,22061.0,2860.0,"['Drama', 'Mystery', 'Thriller']","['Archipel 35', 'France 2 Cinéma', 'Canal+']",0,6,0
tt4682788,Loving Pablo,2017,6.4,23K,14582000.0,17535967.0,22017.0,16564.0,"['Drug Crime', 'True Crime', 'Biography', 'Crime', 'Drama']","['Escobar Films', 'B2Y Productions', 'DYD26 Entertainment']",0,5,0
tt5344150,The Man from Outer Space,2017,4.4,68,100000.0,20102.0,20102.0,1962.0,['Sci-Fi'],['Marianna Motion Pictures'],0,0,0
tt6164502,November,2017,7.1,6.5K,1450000.0,19084.0,19084.0,3354.0,"['Folk Horror', 'Drama', 'Fantasy', 'Horror', 'Romance']","['Homeless Bob Production', 'PRPL', 'Opus Film']",0,7,0
tt5338644,Mrs. Hyde,2017,5.1,1.7K,4637933.0,778142.0,18627.0,5943.0,"['Comedy', 'Drama', 'Sci-Fi']","['Les Films Pelléas', 'Arte France Cinéma', 'Auvergne Rhône-Alpes Cinéma']",0,4,0
tt1201607,Harry Potter and the Deathly Hallows: Part 2,2011,8.1,980K,125000000.0,1342499744.0,381447587.0,169189427.0,"['Dark Fantasy', 'Teen Adventure', 'Teen Fantasy', 'Adventure', 'Family', 'Fantasy', 'Mystery']","['Warner Bros.', 'Heyday Films']",0,95,3
tt1399103,Transformers: Dark of the Moon,2011,6.2,440K,195000000.0,1123794079.0,352390543.0,97852865.0,"['Alien Invasion', 'Car Action', 'Space Sci-Fi', 'Action', 'Adventure', 'Sci-Fi']","['Paramount Pictures', 'Hasbro', 'Di Bonaventura Pictures']",0,42,3
tt1324999,The Twilight Saga: Breaking Dawn - Part 1,2011,4.9,260K,110000000.0,712205856.0,281287133.0,138122261.0,"['Adventure', 'Drama', 'Fantasy', 'Romance', 'Thriller']","['Summit Entertainment', 'Sunswept Entertainment', 'TSBD Canada Productions']",0,22,0
tt1411697,The Hangover Part II,2011,6.5,549K,80000000.0,586764305.0,254464305.0,85946294.0,"['Raunchy Comedy', 'Comedy']","['Warner Bros.', 'Legendary Entertainment', 'Green Hat Films']",0,18,0
tt1298650,Pirates of the Caribbean: On Stranger Tides,2011,6.6,578K,250000000.0,1046721266.0,241071802.0,90151958.0,"['Fantasy Epic', 'Quest', 'Sea Adventure', 'Swashbuckler', 'Action', 'Adventure', 'Fantasy']","['Walt Disney Pictures', 'Jerry Bruckheimer Films', 'Moving Picture Company (MPC)']",0,31,0
tt1596343,Fast Five,2011,7.3,416K,125000000.0,626140012.0,209837675.0,86198765.0,"['Action Epic', 'Caper', 'Car Action', 'Action', 'Crime', 'Thriller']","['Universal Pictures', 'Original Film', 'One Race Productions']",0,21,0
tt1229238,Mission: Impossible - Ghost Protocol,2011,7.4,538K,145000000.0,694713380.0,209397903.0,12785204.0,"['Globetrotting Adventure', 'Action', 'Adventure', 'Thriller']","['Paramount Pictures', 'Skydance Media', 'TC Productions']",0,30,0
tt1216475,Cars 2,2011,6.2,230K,200000000.0,559853036.0,191452396.0,66135507.0,"['Car Action', 'Computer Animation', 'Motorsport', 'Spy', 'Adventure', 'Animation', 'Comedy', 'Crime', 'Family', 'Sci-Fi']","['Walt Disney Pictures', 'Pixar Animation Studios']",0,19,0
tt1515091,Sherlock Holmes: A Game of Shadows,2011,7.4,489K,125000000.0,543848418.0,186848418.0,39637079.0,"['Whodunnit', 'Action', 'Adventure', 'Mystery']","['Warner Bros.', 'Village Roadshow Pictures', 'Silver Pictures']",0,10,0
tt0800369,Thor,2011,7.0,921K,150000000.0,449326618.0,181030624.0,65723338.0,"['Superhero', 'Supernatural Fantasy', 'Action', 'Fantasy']","['Paramount Pictures', 'Marvel Entertainment', 'Marvel Studios']",0,30,0
tt1318514,Rise of the Planet of the Apes,2011,7.6,588K,93000000.0,481800873.0,176760185.0,54806191.0,"['Action', 'Drama', 'Sci-Fi', 'Thriller']","['Twentieth Century Fox', 'Dune Entertainment', 'Chernin Entertainment']",0,43,1
tt0458339,Captain America: The First Avenger,2011,6.9,918K,140000000.0,370569774.0,176654505.0,65058524.0,"['Sci-Fi Epic', 'Superhero', 'Action', 'Adventure', 'Sci-Fi']","['Paramount Pictures', 'Marvel Entertainment', 'Marvel Studios']",0,50,0
tt1454029,The Help,2011,8.1,506K,25000000.0,221802186.0,169708112.0,26044590.0,"['Period Drama', 'Drama']","['DreamWorks', 'Dreamworks Pictures', 'Reliance Film & Entertainment']",0,121,0
tt1478338,Bridesmaids,2011,6.8,315K,32500000.0,324840797.0,169106725.0,26247410.0,['Comedy'],"['Universal Pictures', 'Relativity Media', 'Apatow Productions']",0,72,2
tt1302011,Kung Fu Panda 2,2011,7.3,333K,150000000.0,665692281.0,165249063.0,47656302.0,"['Animal Adventure', 'Computer Animation', 'Kung Fu', 'Martial Arts', 'Action', 'Adventure', 'Animation', 'Comedy', 'Drama', 'Family']",['DreamWorks Animation'],0,47,1
tt0448694,Puss in Boots,2011,6.6,198K,130000000.0,554987477.0,149260504.0,34077439.0,"['Animal Adventure', 'Computer Animation', 'Fairy Tale', 'Swashbuckler', 'Action', 'Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",['DreamWorks Animation'],0,43,1
tt1270798,X-Men: First Class,2011,7.7,740K,160000000.0,352616690.0,146408305.0,55101604.0,"['Superhero', 'Action', 'Sci-Fi']","['Twentieth Century Fox', 'Marvel Entertainment', 'Dune Entertainment']",0,40,0
tt1436562,Rio,2011,6.9,257K,90000000.0,483866772.0,143619809.0,39225962.0,"['Animal Adventure', 'Computer Animation', 'Adventure', 'Animation', 'Comedy', 'Family', 'Music', 'Musical', 'Romance']","['Twentieth Century Fox Animation', 'Blue Sky Studios']",0,31,1
tt0472181,The Smurfs,2011,5.4,99K,110000000.0,563892376.0,142614158.0,35611637.0,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']","['Columbia Pictures', 'Sony Pictures Animation', 'Kerner Entertainment Company']",0,8,0
tt1615918,Alvin and the Chipmunks: Chipwrecked,2011,4.4,41K,75000000.0,342695435.0,133110742.0,23244744.0,"['Animal Adventure', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Music', 'Musical']","['Fox 2000 Pictures', 'Regency Enterprises', 'Bagdasarian Productions']",0,0,0
tt1650062,Super 8,2011,7.0,372K,50000000.0,260095986.0,127004179.0,35451168.0,"['Conspiracy Thriller', 'Action', 'Sci-Fi', 'Thriller']","['Paramount Pictures', 'Amblin Entertainment', 'Bad Robot']",0,70,0
tt1192628,Rango,2011,7.3,301K,135000000.0,245724603.0,123477607.0,38079323.0,"['Adventure Epic', 'Animal Adventure', 'Computer Animation', 'Contemporary Western', 'Desert Adventure', 'Quirky Comedy', 'Slapstick', 'Action', 'Adventure', 'Animation']","['Paramount Pictures', 'Nickelodeon Movies', 'Blind Wink Productions']",0,25,0
tt1499658,Horrible Bosses,2011,6.9,476K,35000000.0,209838559.0,117538559.0,28302165.0,"['Dark Comedy', 'Comedy', 'Crime']","['New Line Cinema', 'Rat Entertainment']",0,14,0
tt1133985,Green Lantern,2011,5.5,301K,200000000.0,237201172.0,116601172.0,53174303.0,"['Superhero', 'Action', 'Adventure', 'Sci-Fi']","['Warner Bros.', 'De Line Pictures', 'DC Entertainment']",0,6,0
tt1411704,Hop,2011,5.4,38K,63000000.0,184367665.0,108498305.0,37543710.0,"['Buddy Comedy', 'Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']","['Universal Pictures', 'Relativity Media', 'Illumination Entertainment']",0,0,0
tt1778304,Paranormal Activity 3,2011,5.8,101K,5000000.0,207039844.0,104028807.0,52568183.0,"['Found Footage Horror', 'Horror', 'Mystery', 'Thriller']","['Paramount Pictures', 'Blumhouse Productions', 'Solana Films']",0,6,0
tt1564367,Just Go with It,2011,6.4,274K,80000000.0,214945591.0,103028109.0,30514732.0,"['Romantic Comedy', 'Comedy', 'Romance']","['Columbia Pictures', 'Happy Madison Productions']",0,13,0
tt1568346,The Girl with the Dragon Tattoo,2011,7.8,507K,90000000.0,232617430.0,102515793.0,12768604.0,"['Psychological Drama', 'Psychological Thriller', 'Serial Killer', 'Whodunnit', 'Crime', 'Drama', 'Mystery', 'Thriller']","['Columbia Pictures', 'Metro-Goldwyn-Mayer (MGM)', 'Scott Rudin Productions']",0,91,0
tt1284575,Bad Teacher,2011,5.7,216K,20000000.0,216197492.0,100292856.0,31603106.0,"['Dark Comedy', 'Farce', 'Raunchy Comedy', 'Comedy', 'Romance']","['Columbia Pictures', 'Mosaic']",0,4,0
tt0409847,Cowboys & Aliens,2011,6.0,236K,163000000.0,174822325.0,100240551.0,36431290.0,"['Alien Invasion', 'Action', 'Drama', 'Sci-Fi', 'Thriller', 'Western']","['Universal Pictures', 'Dreamworks Pictures', 'Reliance Entertainment']",0,17,0
tt0377981,Gnomeo & Juliet,2011,5.9,61K,36000000.0,193967670.0,99967670.0,25356909.0,"['Computer Animation', 'Jukebox Musical', 'Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy', 'Musical', 'Romance']","['Touchstone Pictures', 'Rocket Pictures']",0,12,0
tt0990407,The Green Hornet,2011,5.8,166K,120000000.0,227817248.0,98780042.0,33526876.0,"['Superhero', 'Action', 'Comedy', 'Crime']","['Columbia Pictures', 'Original Film', 'K/O Camera Toys']",0,7,0
tt1204342,The Muppets,2011,7.1,98K,45000000.0,171802998.0,88631237.0,29239026.0,"['Animal Adventure', 'Farce', 'Quest', 'Quirky Comedy', 'Urban Adventure', 'Adventure', 'Comedy', 'Family', 'Musical']","['Walt Disney Pictures', 'Mandeville Films', 'The Muppets Studio']",0,43,0
tt0433035,Real Steel,2011,7.1,366K,110000000.0,299268508.0,85468508.0,27319677.0,"['Boxing', 'Action', 'Drama', 'Sci-Fi', 'Sport']","['Dreamworks Pictures', 'Touchstone Pictures', 'Reliance Entertainment']",0,6,1
tt1570728,"Crazy, Stupid, Love.",2011,7.4,582K,50000000.0,145086643.0,84379584.0,19104303.0,"['Feel-Good Romance', 'Romantic Comedy', 'Comedy', 'Drama', 'Romance']",['Carousel Productions (II)'],0,23,0
tt1217613,Battle Los Angeles,2011,5.7,187K,70000000.0,211819354.0,83552429.0,35573187.0,"['Alien Invasion', 'Urban Adventure', 'Action', 'Adventure', 'Sci-Fi']","['Columbia Pictures', 'Relativity Media', 'Original Film']",0,4,0
tt1253864,Immortals,2011,6.0,179K,75000000.0,226904017.0,83504017.0,32206425.0,"['Fantasy Epic', 'Sword & Sandal', 'Action', 'Drama', 'Fantasy', 'Romance']","['Relativity Media', 'Virgin Produced', 'Mark Canton Productions']",0,6,0
tt1033575,The Descendants,2011,7.3,255K,20000000.0,177243185.0,82584160.0,1190096.0,"['Comedy', 'Drama']","['Fox Searchlight Pictures', 'Ad Hominem Enterprises', 'Dune Entertainment']",0,148,0
tt1222817,Zookeeper,2011,5.2,67K,80000000.0,169852759.0,80360843.0,20065617.0,"['Animal Adventure', 'Romantic Comedy', 'Comedy', 'Family', 'Fantasy', 'Romance']","['Columbia Pictures', 'Metro-Goldwyn-Mayer (MGM)', 'Broken Road Productions']",0,2,0
tt1517489,Spy Kids 4: All the Time in the World,2011,3.6,29K,27000000.0,85564310.0,38538188.0,11644672.0,"['Action', 'Adventure', 'Comedy', 'Drama', 'Family', 'Fantasy', 'Sci-Fi']","['Dimension Films', 'Troublemaker Studios', 'Spy Kids 4 SPV']",0,0,0
tt1262416,Scream 4,2011,6.2,178K,40000000.0,97231420.0,38180928.0,18692090.0,"['Dark Comedy', 'Slasher Horror', 'Suspense Mystery', 'Teen Horror', 'Whodunnit', 'Horror', 'Mystery']","['Dimension Films', 'Corvus Corax Productions', 'Outerbanks Entertainment']",0,6,0
tt1464174,"Big Mommas: Like Father, Like Son",2011,4.5,30K,32000000.0,82686066.0,37915414.0,16300803.0,"['Buddy Comedy', 'Action', 'Comedy', 'Crime', 'Family']","['Regency Enterprises', 'New Regency Productions', 'Friendly Films (II)']",0,0,0
tt1486185,Red Riding Hood,2011,5.4,117K,42000000.0,90260376.0,37662162.0,14005335.0,"['Fairy Tale', 'Folk Horror', 'Werewolf Horror', 'Fantasy', 'Horror', 'Mystery', 'Romance', 'Thriller']","['Warner Bros.', 'Appian Way']",0,0,0
tt1637688,In Time,2011,6.7,460K,40000000.0,173930596.0,37520095.0,12050368.0,"['Cyber Thriller', 'Cyberpunk', 'Dystopian Sci-Fi', 'Action', 'Sci-Fi', 'Thriller']","['New Regency Productions', 'New Regency Productions', 'Strike Entertainment']",0,0,0
tt1092026,Paul,2011,6.9,271K,40000000.0,97984015.0,37412945.0,13043310.0,"['Alien Invasion', 'Buddy Comedy', 'Road Trip', 'Adventure', 'Comedy', 'Sci-Fi']","['Universal Pictures', 'Relativity Media', 'Working Title Films']",0,9,0
tt1616195,J. Edgar,2011,6.5,135K,35000000.0,84920539.0,37306030.0,11217324.0,"['Docudrama', 'Period Drama', 'Political Drama', 'Biography', 'Drama', 'Romance']","['Imagine Entertainment', 'Malpaso Productions', 'Wintergreen Productions']",0,17,0
tt1265990,The Roommate,2011,4.8,42K,16000000.0,40492652.0,37300000.0,15002635.0,"['Drama', 'Horror', 'Thriller']","['Screen Gems', 'Vertigo Entertainment']",0,0,0
tt1640484,Jumping the Broom,2011,5.7,12K,6600000.0,38158601.0,37295394.0,15215487.0,"['Comedy', 'Drama']","['TriStar Pictures', 'Stage 6 Films', 'Our Stories Films']",0,13,0
tt1488555,The Change-Up,2011,6.3,200K,52000000.0,75450437.0,37081475.0,13531115.0,"['Body Swap Comedy', 'Comedy', 'Fantasy']","['Universal Pictures', 'Relativity Media', 'Original Film']",0,0,0
tt1622547,30 Minutes or Less,2011,6.0,108K,28000000.0,40662632.0,37053924.0,13330118.0,"['Dark Comedy', 'Action', 'Comedy', 'Crime']","['Columbia Pictures', 'Media Rights Capital (MRC)', 'Red Hour Films']",0,0,0
tt1657507,Colombiana,2011,6.4,110K,40000000.0,71508440.0,36665854.0,10408176.0,"['Action', 'Crime', 'Drama', 'Thriller']","['EuropaCorp', 'TF1 Films Production', 'Grive Productions']",0,5,0
tt0978764,Sucker Punch,2011,6.1,256K,82000000.0,89792502.0,36392502.0,19058199.0,"['Action', 'Adventure', 'Fantasy']","['Warner Bros.', 'Legendary Entertainment', 'Cruel & Unusual Films']",0,11,0
tt1583420,Larry Crowne,2011,6.1,72K,30000000.0,75055070.0,35608245.0,13096065.0,"['Romantic Comedy', 'Comedy', 'Drama', 'Romance']","['Universal Pictures', 'Vendome Pictures', 'StudioCanal']",0,0,0
tt0780504,Drive,2011,7.8,725K,15000000.0,79747261.0,35061555.0,11340461.0,"['Car Action', 'One-Person Army Action', 'Action', 'Drama']","['FilmDistrict', 'Bold Films', 'Madison Wells']",0,180,1
tt1268799,A Very Harold & Kumar Christmas,2011,6.2,74K,19000000.0,36192775.0,35061031.0,12954142.0,"['Holiday Comedy', 'Stoner Comedy', 'Adventure', 'Comedy', 'Holiday']","['New Line Cinema', 'Mandate Pictures', 'Kingsgate Films']",0,0,0
